3000026	HPChange	Buff	True	perc	100000	1	0.02	Divine Flight			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000026	MPChange	Buff	True	perc	100000	1	0.02	Divine Flight			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000026	264	Buff	True	swch	100000	0	3000024	Divine Flight			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000027	0	Buff	True	swch	0	0	0	Burning Updraft			You can only benefit from the skills of one <font color = '#f7a001'>mighty</font> and one <font color = '#f7a001'>ancient mighty</font> flying mount at any one time.	icon_status.heat_tex	icon_status.heat_tex	True
3000028	Block	Buff	True	swch	1000000	0	0	Burning Updraft			You can only benefit from the skills of one <font color = '#f7a001'>mighty</font> and one <font color = '#f7a001'>ancient mighty</font> flying mount at any one time.			False
3000030	MaxHP	Buff	True	perc	100000	0	1	Take Wing and Soar			Can fly in 'free to fly' regions.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000030	HPChange	Buff	True	perc	100000	1	0.01	Take Wing and Soar			Can fly in 'free to fly' regions.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000030	MPChange	Buff	True	perc	100000	1	0.01	Take Wing and Soar			Can fly in 'free to fly' regions.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000031	MaxHP	Buff	True	perc	100000	0	1	Prophetic Flight			You can fly in areas where flight is possible.<BR>Restores 1% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000031	HPChange	Buff	True	perc	100000	1	0.01	Prophetic Flight			You can fly in areas where flight is possible.<BR>Restores 1% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000031	MPChange	Buff	True	perc	100000	1	0.01	Prophetic Flight			You can fly in areas where flight is possible.<BR>Restores 1% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000031	264	Buff	True	swch	100000	0	3000024	Prophetic Flight			You can fly in areas where flight is possible.<BR>Restores 1% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000032	MaxHP	Buff	True	perc	100000	0	1	Revelatory Flight			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000032	HPChange	Buff	True	perc	100000	1	0.02	Revelatory Flight			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000032	MPChange	Buff	True	perc	100000	1	0.02	Revelatory Flight			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000032	264	Buff	True	swch	100000	0	3000024	Revelatory Flight			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000033	MaxHP	Buff	True	perc	100000	0	1	Storm Dive			You can fly in areas where flight is possible.<BR>Restores 1% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000033	HPChange	Buff	True	perc	100000	1	0.01	Storm Dive			You can fly in areas where flight is possible.<BR>Restores 1% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000033	MPChange	Buff	True	perc	100000	1	0.01	Storm Dive			You can fly in areas where flight is possible.<BR>Restores 1% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000033	264	Buff	True	swch	100000	0	3000024	Storm Dive			You can fly in areas where flight is possible.<BR>Restores 1% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000034	MaxHP	Buff	True	perc	100000	0	1	Frost Dive			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000034	HPChange	Buff	True	perc	100000	1	0.02	Frost Dive			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000034	MPChange	Buff	True	perc	100000	1	0.02	Frost Dive			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000034	264	Buff	True	swch	100000	0	3000024	Frost Dive			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000035	MaxHP	Buff	True	perc	100000	0	1	Divine Flight			You can fly in areas where flight is possible.<BR>Restores 1% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000035	HPChange	Buff	True	perc	100000	1	0.01	Divine Flight			You can fly in areas where flight is possible.<BR>Restores 1% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000035	MPChange	Buff	True	perc	100000	1	0.01	Divine Flight			You can fly in areas where flight is possible.<BR>Restores 1% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000035	264	Buff	True	swch	100000	0	3000024	Divine Flight			You can fly in areas where flight is possible.<BR>Restores 1% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000036	MaxHP	Buff	True	perc	100000	0	1	Divine Flight			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000036	HPChange	Buff	True	perc	100000	1	0.02	Divine Flight			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000036	MPChange	Buff	True	perc	100000	1	0.02	Divine Flight			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000036	264	Buff	True	swch	100000	0	3000024	Divine Flight			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000037	MaxHP	Buff	True	perc	100000	0	1	Mighty Free Flight			You can fly in areas where flight is possible.<BR>Restores 1% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000037	HPChange	Buff	True	perc	100000	1	0.01	Mighty Free Flight			You can fly in areas where flight is possible.<BR>Restores 1% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000037	MPChange	Buff	True	perc	100000	1	0.01	Mighty Free Flight			You can fly in areas where flight is possible.<BR>Restores 1% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000037	264	Buff	True	swch	100000	0	3000024	Mighty Free Flight			You can fly in areas where flight is possible.<BR>Restores 1% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000038	MaxHP	Buff	True	perc	100000	0	1	Ancient Mighty Free Flight			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000038	44	Buff	True	perc	100000	1	1.035	Ancient Mighty Free Flight			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000038	HPChange	Buff	True	perc	100000	1	0.02	Ancient Mighty Free Flight			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000038	MPChange	Buff	True	perc	100000	1	0.02	Ancient Mighty Free Flight			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000038	264	Buff	True	swch	100000	0	3000024	Ancient Mighty Free Flight			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000039	MaxHP	Buff	True	perc	100000	0	1	Dinosoar!			You can fly in areas where flight is possible.<BR>Restores 1% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000039	HPChange	Buff	True	perc	100000	1	0.01	Dinosoar!			You can fly in areas where flight is possible.<BR>Restores 1% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000039	MPChange	Buff	True	perc	100000	1	0.01	Dinosoar!			You can fly in areas where flight is possible.<BR>Restores 1% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000039	264	Buff	True	swch	100000	0	3000024	Dinosoar!			You can fly in areas where flight is possible.<BR>Restores 1% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000040	MaxHP	Buff	True	perc	100000	0	1	Mega-Dinosoar!			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000040	HPChange	Buff	True	perc	100000	1	0.02	Mega-Dinosoar!			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000040	MPChange	Buff	True	perc	100000	1	0.02	Mega-Dinosoar!			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000040	264	Buff	True	swch	100000	0	3000024	Mega-Dinosoar!			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second. You are under the influence of $H_W_GOODBurning Updraft$COLOR_END.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000041	MaxHP	Buff	True	perc	0	0	1	Shiba Flight (HP, MP)			You can fly in areas where flight is possible.<BR>Restores 1% of your total HP and MP per second.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000041	HPChange	Buff	True	perc	0	1	0.01	Shiba Flight (HP, MP)			You can fly in areas where flight is possible.<BR>Restores 1% of your total HP and MP per second.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000041	MPChange	Buff	True	perc	0	1	0.01	Shiba Flight (HP, MP)			You can fly in areas where flight is possible.<BR>Restores 1% of your total HP and MP per second.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000042	MaxHP	Buff	True	perc	0	0	1	Shiba Flight (HP, MP)			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000042	HPChange	Buff	True	perc	0	1	0.02	Shiba Flight (HP, MP)			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000042	MPChange	Buff	True	perc	0	1	0.02	Shiba Flight (HP, MP)			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000044	MaxHP	Buff	True	perc	0	0	1	Stygian Gryphon Flight (HP, MP)			You can fly in areas where flight is possible.<BR>Restores 1% of your total HP and MP per second.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000044	HPChange	Buff	True	perc	0	1	0.01	Stygian Gryphon Flight (HP, MP)			You can fly in areas where flight is possible.<BR>Restores 1% of your total HP and MP per second.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000044	MPChange	Buff	True	perc	0	1	0.01	Stygian Gryphon Flight (HP, MP)			You can fly in areas where flight is possible.<BR>Restores 1% of your total HP and MP per second.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000045	MaxHP	Buff	True	perc	0	0	1	Stygian Gryphon Flight (HP, MP)			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000045	HPChange	Buff	True	perc	0	1	0.02	Stygian Gryphon Flight (HP, MP)			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000045	MPChange	Buff	True	perc	0	1	0.02	Stygian Gryphon Flight (HP, MP)			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000047	MaxHP	Buff	True	perc	0	0	1	Empyrean Gryphon Flight (HP, MP)			You can fly in areas where flight is possible.<BR>Restores 1% of your total HP and MP per second.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000047	HPChange	Buff	True	perc	0	1	0.01	Empyrean Gryphon Flight (HP, MP)			You can fly in areas where flight is possible.<BR>Restores 1% of your total HP and MP per second.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000047	MPChange	Buff	True	perc	0	1	0.01	Empyrean Gryphon Flight (HP, MP)			You can fly in areas where flight is possible.<BR>Restores 1% of your total HP and MP per second.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000048	MaxHP	Buff	True	perc	0	0	1	Empyrean Gryphon Flight (HP, MP)			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000048	HPChange	Buff	True	perc	0	1	0.02	Empyrean Gryphon Flight (HP, MP)			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000048	MPChange	Buff	True	perc	0	1	0.02	Empyrean Gryphon Flight (HP, MP)			You can fly in areas where flight is possible.<BR>Restores 2% of your total HP and MP per second.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000050	MaxHP	Buff	True	perc	0	0	1	Take Wing and Soar			Can fly in 'free to fly' regions.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000050	HPChange	Buff	True	perc	0	1	0.01	Take Wing and Soar			Can fly in 'free to fly' regions.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3000050	MPChange	Buff	True	perc	0	1	0.01	Take Wing and Soar			Can fly in 'free to fly' regions.	icon_items.wings_of_fairy_tex	icon_items.wings_of_fairy_tex	True
3012000	Power	Buff	True	abs	1800000	0	40	[Training Ground] Priest Buff			Activates Blessing of Shakan and Energy Stars IV.	icon_skills.judgmentaura_tex	icon_skills.attackup_tex	True
3012000	Endurance	Buff	True	abs	1800000	0	11	[Training Ground] Priest Buff			Activates Blessing of Shakan and Energy Stars IV.	icon_skills.judgmentaura_tex	icon_skills.attackup_tex	True
3012000	Crit	Buff	True	abs	1800000	0	30	[Training Ground] Priest Buff			Activates Blessing of Shakan and Energy Stars IV.	icon_skills.judgmentaura_tex	icon_skills.attackup_tex	True
3012000	AllResist	Buff	True	abs	1800000	0	5	[Training Ground] Priest Buff			Activates Blessing of Shakan and Energy Stars IV.	icon_skills.judgmentaura_tex	icon_skills.attackup_tex	True
3012000	ASpd	Buff	True	abs	1800000	0	8	[Training Ground] Priest Buff			Activates Blessing of Shakan and Energy Stars IV.	icon_skills.judgmentaura_tex	icon_skills.attackup_tex	True
3012000	OutOfCombatMovSpd	Buff	True	abs	1800000	0	10	[Training Ground] Priest Buff			Activates Blessing of Shakan and Energy Stars IV.	icon_skills.judgmentaura_tex	icon_skills.attackup_tex	True
3012000	HPChange	Buff	True	abs	1800000	2	2000	[Training Ground] Priest Buff			Activates Blessing of Shakan and Energy Stars IV.	icon_skills.judgmentaura_tex	icon_skills.attackup_tex	True
3012000	CDR	Buff	True	swch	1800000	0	0.95	[Training Ground] Priest Buff			Activates Blessing of Shakan and Energy Stars IV.	icon_skills.judgmentaura_tex	icon_skills.attackup_tex	True
3012000	BuffNearbyParty	Buff	True	seta	1800000	25	3012001	[Training Ground] Priest Buff			Activates Blessing of Shakan and Energy Stars IV.	icon_skills.judgmentaura_tex	icon_skills.attackup_tex	True
3012001	Power	Buff	True	abs	10000	0	15	[Training Ground] Divine Charge IV			Increases Power by $H_W_GOOD15$COLOR_END and Crit Power by $H_W_GOOD20%$COLOR_END.	icon_skills.spirit3_tex	icon_skills.spirit3_tex	True
3012001	CritPower	Buff	True	abs	10000	0	0.2	[Training Ground] Divine Charge IV			Increases Power by $H_W_GOOD15$COLOR_END and Crit Power by $H_W_GOOD20%$COLOR_END.	icon_skills.spirit3_tex	icon_skills.spirit3_tex	True
3012002	Power	Buff	True	abs	20000	0	50	Edict of Judgment			You receive Edict of Judgment which increases Power by 50 and Crit Factor by 30.	icon_skills.judgment_tex	icon_skills.judgment_tex	True
3012002	Endurance	Buff	True	perc	20000	0	1	Edict of Judgment			You receive Edict of Judgment which increases Power by 50 and Crit Factor by 30.	icon_skills.judgment_tex	icon_skills.judgment_tex	True
3012002	Crit	Buff	True	abs	20000	0	30	Edict of Judgment			You receive Edict of Judgment which increases Power by 50 and Crit Factor by 30.	icon_skills.judgment_tex	icon_skills.judgment_tex	True
3012010	Power	Buff	True	abs	1800000	0	40	[Training Ground] Mystic Buff			Activates Titanic Fury II, Titanic Wrath III, and Aura of the Unyielding IV. Summons a Thrall of Vengeance every 18 sec. Summons a Thrall of Wrath every 75 sec.	icon_skills.summonspiritking_tex	icon_skills.rage_tex	True
3012010	Endurance	Buff	True	perc	1800000	0	1.1	[Training Ground] Mystic Buff			Activates Titanic Fury II, Titanic Wrath III, and Aura of the Unyielding IV. Summons a Thrall of Vengeance every 18 sec. Summons a Thrall of Wrath every 75 sec.	icon_skills.summonspiritking_tex	icon_skills.rage_tex	True
3012010	Crit	Buff	True	perc	1800000	0	2	[Training Ground] Mystic Buff			Activates Titanic Fury II, Titanic Wrath III, and Aura of the Unyielding IV. Summons a Thrall of Vengeance every 18 sec. Summons a Thrall of Wrath every 75 sec.	icon_skills.summonspiritking_tex	icon_skills.rage_tex	True
3012010	CritResist	Buff	True	perc	1800000	0	1.4	[Training Ground] Mystic Buff			Activates Titanic Fury II, Titanic Wrath III, and Aura of the Unyielding IV. Summons a Thrall of Vengeance every 18 sec. Summons a Thrall of Wrath every 75 sec.	icon_skills.summonspiritking_tex	icon_skills.rage_tex	True
3012010	ASpd	Buff	True	abs	1800000	0	8	[Training Ground] Mystic Buff			Activates Titanic Fury II, Titanic Wrath III, and Aura of the Unyielding IV. Summons a Thrall of Vengeance every 18 sec. Summons a Thrall of Wrath every 75 sec.	icon_skills.summonspiritking_tex	icon_skills.rage_tex	True
3012010	CritPower1	Buff	True	abs	1800000	0	0.6	[Training Ground] Mystic Buff			Activates Titanic Fury II, Titanic Wrath III, and Aura of the Unyielding IV. Summons a Thrall of Vengeance every 18 sec. Summons a Thrall of Wrath every 75 sec.	icon_skills.summonspiritking_tex	icon_skills.rage_tex	True
3012010	MPChange	Buff	True	abs	1800000	1	20	[Training Ground] Mystic Buff			Activates Titanic Fury II, Titanic Wrath III, and Aura of the Unyielding IV. Summons a Thrall of Vengeance every 18 sec. Summons a Thrall of Wrath every 75 sec.	icon_skills.summonspiritking_tex	icon_skills.rage_tex	True
3012010	CDR	Buff	True	swch	1800000	1	0.95	[Training Ground] Mystic Buff			Activates Titanic Fury II, Titanic Wrath III, and Aura of the Unyielding IV. Summons a Thrall of Vengeance every 18 sec. Summons a Thrall of Wrath every 75 sec.	icon_skills.summonspiritking_tex	icon_skills.rage_tex	True
3012010	BuffNearbyParty	Buff	True	seta	1800000	18	3012011	[Training Ground] Mystic Buff			Activates Titanic Fury II, Titanic Wrath III, and Aura of the Unyielding IV. Summons a Thrall of Vengeance every 18 sec. Summons a Thrall of Wrath every 75 sec.	icon_skills.summonspiritking_tex	icon_skills.rage_tex	True
3012011	Power	Buff	True	abs	12000	0	15	[Training Ground] Thrall of Vengeance			Increases Power by 15.	icon_skills.summonspiritofrange2_tex	icon_skills.summonspiritofrange2_tex	True
3012012	CritPower1	Buff	True	abs	20000	0	0.6	[Training Ground] Thrall of Wrath			Increases Crit Power by 60%.	icon_skills.summonspiritofattack2_tex	icon_skills.summonspiritofattack2_tex	True
3012013	CDR	Buff	True	swch	1800000	1	0.95	TrainingGround_LightningPower			Decreases cooldown by $H_W_GOOD5%$COLOR_END.	icon_skills.guildskill2_timedecre_1_tex	icon_skills.guildskill2_timedecre_1_tex	True
3012020	Endurance	Debuff	False	perc	1800000	0	0.88	Debilitate II			Decreases Endurance by $H_W_BAD12%$COLOR_END. In PvP, also decreases the effect of healing skills on you by $H_W_BAD30%$COLOR_END at any number of stacks.	icon_skills.armorbreak_tex	icon_skills.armorbreak_tex	True
3036001	HPLoss	Debuff	False	abs	1000	0	-10000000	Irresistible Fear			Dark Aura can be stacked 10 times. $H_W_BADIrresistible Fear$COLOR_END grips you.	icon_status.fearstatus_tex	icon_status.fearstatus_tex	True
3036002	Endurance	Debuff	True	perc	600000	0	0.3	Dark Terror			Darkan carefully observes you since you haven’t been hit by the darkness. Decreases defense by 70%.	icon_status.darkriftrage_tex	icon_status.darkriftrage_tex	True
3036002	Aggro	Debuff	True	perc	600000	0	10	Dark Terror			Darkan carefully observes you since you haven’t been hit by the darkness. Decreases defense by 70%.	icon_status.darkriftrage_tex	icon_status.darkriftrage_tex	True
3036002	Stun	Debuff	True	swch	600000	0	5	Dark Terror			Darkan carefully observes you since you haven’t been hit by the darkness. Decreases defense by 70%.	icon_status.darkriftrage_tex	icon_status.darkriftrage_tex	True
3036003	MaxHP	Debuff	False	perc	600000	0	1	Dark Terror_For verifying the target			Darkan carefully observes you since you haven’t been hit by the darkness. Decreases defense by 70%.	icon_status.fearstatus_tex	icon_status.fearstatus_tex	True
3036004	Power	Debuff	True	perc	600000	0	1.5	Darkan’s Wrath			Increases attack power by $H_W_GOOD50%$COLOR_END and increases attack speed by $H_W_GOOD30%$COLOR_END. Cannot be removed.	icon_status.plusattack_tex	icon_status.plusattack_tex	True
3036004	ASpd	Debuff	True	perc	600000	0	1.3	Darkan’s Wrath			Increases attack power by $H_W_GOOD50%$COLOR_END and increases attack speed by $H_W_GOOD30%$COLOR_END. Cannot be removed.	icon_status.plusattack_tex	icon_status.plusattack_tex	True
3036018	MaxHP	Debuff	False	perc	3000	0	1	Death			You have died.	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
3036035	ASpd	DOT	False	perc	1000	0	1	Scorched Scar			Drains $H_W_BAD10%$COLOR_END of your total HP every $H_W_BAD1s$COLOR_END until the effect is removed.	icon_crest.crestactiveattackspeeddown_tex	icon_crest.crestactiveattackspeeddown_tex	False
3050001	Stun	Stun	True	swch	3000	0	5	Stun			Stunned, cannot move. The effect is removed when the duration ends.	icon_status.poisonup_tex	icon_status.poisonup_tex	True
4201337	Power	Buff	True	abs	1000	0	0	Angelic Reinforcement			Hera helps you on your adventure through Exodor.$BR$BROn successful hit against monsters, every <font color='#f7a001'>Seraphic Hunter</font>, <font color='#f7a001'>Empyrean Protector</font> and <font color='#f7a001'>Divine Sentinel</font> receive multiple beneficial buffs, while wearing the according gear pieces.	icon_skills.energiesofwillpower_tex	icon_skills.energiesofwillpower_tex	True
4201338	CritPower	Buff	True	abs	1000	0	-1.42	Angelic Protection			Valky helps you on your adventure through Exodor.$BR$BROn successful hit against monsters, every <font color='#f7a001'>Seraphic Hunter</font>, <font color='#f7a001'>Empyrean Protector</font> and <font color='#f7a001'>Divine Sentinel</font> is granted immunity against Electric Damage from the core, while it's magnetic field is active.	icon_skills.energiesofshock_tex	icon_skills.energiesofshock_tex	True
4510004	OutOfCombatMovSpd	Buff	True	abs	600000	0	15	Solar Orb			Increases noncombat Movement Speed by $H_W_GOOD15$COLOR_END.	icon_items.orb_of_luck_tex	icon_items.orb_of_luck_tex	True
4510005	OutOfCombatMovSpd	Buff	True	abs	600000	0	15	Solar Orb	70082	Solar Orb	Increases noncombat Movement Speed by $H_W_GOOD15$COLOR_END.	icon_items.orb_of_luck_tex	icon_items.orb_of_luck_tex	True
4510006	OutOfCombatMovSpd	Buff	True	abs	600000	0	15	Solar Orb	70083	Solar Orb	Increases noncombat Movement Speed by $H_W_GOOD15$COLOR_END.	icon_items.orb_of_luck_tex	icon_items.orb_of_luck_tex	True
4510007	OutOfCombatMovSpd	Buff	True	abs	600000	0	15	Solar Orb	70084	Solar Orb	Increases noncombat Movement Speed by $H_W_GOOD15$COLOR_END.	icon_items.orb_of_luck_tex	icon_items.orb_of_luck_tex	True
